num_expediente;fecha;hora;localizacion;numero;distrito;tipo_accidente;estado_meteorológico;tipo_vehiculo;tipo_persona;rango_edad;sexo;lesividad;coordenada_x_utm;coordenada_y_utm;positiva_alcohol;positiva_droga
2020S008143;11/06/2020;20:15:00;AUTOV. M-607, +01380S;+01380S;FUENCARRAL-EL PARDO;Caída;Despejado;Bicicleta;Conductor;De 45 a 49 años;Hombre;1;441775,42;4486086,44;N;NULL
2020S008152;12/06/2020;19:15:00;CMNO. PRINCIPE, 2;2;MONCLOA-ARAVACA;Choque contra obstáculo fijo;Despejado;Bicicleta;Conductor;De 50 a 54 años;Mujer;3;437584,53;4474797,67;N;NULL
2020S008182;13/06/2020;11:15:00;CALL. SERRANO / CALL. DIEGO DE LEON;108;SALAMANCA;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;De 25 a 29 años;Hombre;6;441786,98;4476252,44;N;NULL
2020S008184;10/06/2020;12:45:00;CALL. MARIA DE LAS MERCEDES DE BORBON, 110;110;HORTALEZA;Caída;Despejado;Bicicleta;Conductor;De 45 a 49 años;Mujer;1;448053,83;4482655,71;N;NULL
2020S008186;13/06/2020;14:30:00;PASEO. INFANTA ISABEL, 2;2;RETIRO;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;De 35 a 39 años;Hombre;2;441625,88;4473121,18;N;NULL
2020S008199;13/06/2020;14:45:00;CALL. GOYA / CALL. SERRANO;15;SALAMANCA;Caída;Despejado;Bicicleta EPAC (pedaleo asistido);Conductor;De 55 a 59 años;Hombre;6;441685,51;4475213,85;N;NULL
2020S008212;13/06/2020;19:40:00;PASEO. CASTELLANA / AVDA. GENERAL PERON;97;TETUÁN;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;De 30 a 34 años;Hombre;7;441374,41;4478216,7;N;NULL
2020S008230;14/06/2020;7:45:00;CALL. CASTILLO DE AREVALO / AVDA. INSTITUCION LIBRE DE ENSEÑANZA;1;SAN BLAS-CANILLEJAS;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;De 40 a 44 años;Hombre;7;446532,34;4475457,84;N;NULL
2020S008231;13/06/2020;11:45:00;AVDA. GRAN VIA DEL ESTE, 9E;9E;VICÁLVARO;Caída;Despejado;Bicicleta;Conductor;De 40 a 44 años;Hombre;2;449278,77;4472435,8;N;NULL
2020S008235;13/06/2020;19:00:00;AVDA. REINA VICTORIA / AVDA. PABLO IGLESIAS;34;MONCLOA-ARAVACA;Caída;Despejado;Bicicleta;Conductor;De 10 a 14 años;Mujer;7;439766,61;4477624,74;N;NULL
2020S008250;14/06/2020;16:40:00;CMNO. HUMERA, CASA CAMPO;0;MONCLOA-ARAVACA;Caída;Despejado;Bicicleta;Conductor;De 40 a 44 años;Hombre;6;433914,91;4473749,56;N;NULL
2020S008257;14/06/2020;20:10:00;CRA. SAN FRANCISCO / CALL. SAN ISIDRO LABRADOR;6;CENTRO;Alcance;Despejado;Bicicleta;Conductor;De 10 a 14 años;Hombre;7;439534,68;4473629,6;N;NULL
2020S008269;12/06/2020;13:40:00;AVDA. LOGROÑO / AUTOV. M-40;20;HORTALEZA;Alcance;Despejado;Bicicleta;Conductor;De 25 a 29 años;Mujer;1;448726,67;4478189,61;N;NULL
2020S008280;14/06/2020;21:30:00;CALL. BRAVO MURILLO, 95;95;CHAMBERÍ;Caída;Despejado;Bicicleta;Conductor;De 35 a 39 años;Mujer;NULL;440285,02;4477507,85;N;NULL
2020S008296;13/06/2020;18:15:00;CALL. NAVALPERAL / AVDA. MIRAFLORES;1;MONCLOA-ARAVACA;Caída;Despejado;Bicicleta;Conductor;De 15 a 17 años;Hombre;NULL;438193,81;4479114,09;N;NULL
2020S008305;15/06/2020;19:45:00;AVDA. LUIS ARAGONES / CALL. SAN HILARIO;20;SAN BLAS-CANILLEJAS;Caída;Despejado;Bicicleta;Conductor;De 25 a 29 años;Hombre;6;448922,93;4476934,71;N;NULL
2020S008309;15/06/2020;21:06:00;CTRA. ZOO, 3;3;MONCLOA-ARAVACA;Caída;Despejado;Bicicleta;Conductor;De 50 a 54 años;Hombre;1;435419,87;4473462,6;N;NULL
2020S008329;16/06/2020;6:50:00;CALL. VELAZQUEZ / CALL. LOPEZ DE HOYOS;134;CHAMARTÍN;Caída;Despejado;Bicicleta;Conductor;De 40 a 44 años;Hombre;1;442103,93;4476673,79;N;NULL
2020S008333;16/06/2020;1:25:00;CALL. MATEO INURRIA, 26;26;CHAMARTÍN;Caída;Despejado;Bicicleta;Conductor;De 25 a 29 años;Mujer;6;442091,12;4479839,27;N;NULL
2020S008360;16/06/2020;20:20:00;CALL. MARIA DE LAS MERCEDES DE BORBON / CALL. JOSEFINA ALDECOA;120;HORTALEZA;Atropello a persona;Despejado;Bicicleta;Conductor;De 40 a 44 años;Hombre;2;447997,24;4482677,41;N;NULL
2020S008360;16/06/2020;20:20:00;CALL. MARIA DE LAS MERCEDES DE BORBON / CALL. JOSEFINA ALDECOA;120;HORTALEZA;Atropello a persona;Despejado;Bicicleta;Peatón;De 6  a  9 años;Hombre;14;447997,24;4482677,41;N;NULL
2020S008367;16/06/2020;22:00:00;CALL. RAMON POWER / CALL. HAENDEL;25;HORTALEZA;Caída;Despejado;Bicicleta;Conductor;De 30 a 34 años;Hombre;2;447036,73;4479363,27;N;NULL
2020S008367;16/06/2020;22:00:00;CALL. RAMON POWER / CALL. HAENDEL;25;HORTALEZA;Caída;Despejado;Bicicleta;Peatón;De 30 a 34 años;Hombre;14;447036,73;4479363,27;N;NULL
2020S008403;17/06/2020;19:30:00;CALL. LOPE DE HARO / CALL. JUAN DEL RISCO;10;TETUÁN;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;De 35 a 39 años;Hombre;14;440435,78;4478756,22;N;NULL
2020S008419;18/06/2020;8:30:00;CALL. MAYOR / CALL. SAN NICOLAS;84;CENTRO;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;De 40 a 44 años;Hombre;3;439564,83;4474096,2;N;NULL
2020S008435;17/06/2020;21:28:00;CALL. GENERAL LOPEZ POZAS, 18;18;CHAMARTÍN;Atropello a persona;Despejado;Bicicleta;Conductor;De 60 a 64 años;Hombre;14;441892,38;4479643,08;N;NULL
2020S008435;17/06/2020;21:28:00;CALL. GENERAL LOPEZ POZAS, 18;18;CHAMARTÍN;Atropello a persona;Despejado;Bicicleta;Peatón;De 10 a 14 años;Mujer;7;441892,38;4479643,08;N;NULL
2020S008440;18/06/2020;18:40:00;CALL. FUENTE CARRANTONA / AUTOV. M-23;61;MORATALAZ;Caída;Despejado;Bicicleta;Conductor;De 21 a 24 años;Hombre;1;446635,16;4473699,65;N;NULL
2020S008457;18/06/2020;12:10:00;CALL. ARROYO DEL MONTE, 111;111;FUENCARRAL-EL PARDO;Caída;Despejado;Bicicleta;Conductor;De 50 a 54 años;Hombre;6;438574,58;4482581,15;N;NULL
2020S008480;12/06/2020;15:20:00;CALL. ESTAFETA, 5;5;USERA;Colisión frontal;Despejado;Bicicleta;Conductor;De 40 a 44 años;Mujer;7;441229,09;4469488,83;N;NULL
2020S008482;18/06/2020;15:44:00;GTA. ENCINA DEL TRILLO, 0;0;MONCLOA-ARAVACA;Caída;Despejado;Bicicleta;Conductor;De 25 a 29 años;Hombre;5;436092,27;4474168,34;N;NULL
2020S008486;18/06/2020;21:00:00;CMNO. CERRO DEL AGUILA, 1;1;MONCLOA-ARAVACA;Caída;Despejado;Bicicleta;Conductor;De 55 a 59 años;Hombre;5;435408,53;4478196,28;N;NULL
2020S008490;18/06/2020;21:32:00;CTRA. GARABITAS, 0;0;MONCLOA-ARAVACA;Caída;Despejado;Bicicleta;Conductor;De 21 a 24 años;Hombre;5;435535,34;4476086,68;N;NULL
2020S008493;19/06/2020;14:45:00;CALL. PRINCIPE DE VERGARA / CALL. AYALA;36;SALAMANCA;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;De 45 a 49 años;Hombre;6;442332,68;4475344,34;N;NULL
2020S008497;19/06/2020;19:29:00;CALL. BRAVO MURILLO, 126;126;TETUÁN;Alcance;Despejado;Bicicleta;Conductor;De 21 a 24 años;Hombre;NULL;440354,3;4477895,48;N;NULL
2020S008502;19/06/2020;19:30:00;AVDA. INSTITUCION LIBRE DE ENSEÑANZA / CALL. CASTILLO DE UCLES;69;SAN BLAS-CANILLEJAS;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;De 10 a 14 años;Hombre;14;446514,08;4475458,01;N;NULL
2020S008524;20/06/2020;9:45:00;CALL. BARQUILLO / CALL. AUGUSTO FIGUEROA;17;CENTRO;Caída;Despejado;Bicicleta EPAC (pedaleo asistido);Conductor;De 55 a 59 años;Hombre;NULL;440976,34;4474797,76;N;NULL
2020S008526;20/06/2020;2:40:00;AVDA. PLANETARIO / AVDA. PLANETARIO;36;ARGANZUELA;Caída;Despejado;Bicicleta;Conductor;De 15 a 17 años;Hombre;1;441475,62;4470983,27;N;NULL
2020S008531;20/06/2020;15:15:00;AVDA. ANGEL SANZ BRIZ, 0;0;LATINA;Caída;Despejado;Bicicleta;Conductor;De 40 a 44 años;Hombre;2;436834,12;4472318,94;N;NULL
2020S008540;20/06/2020;18:50:00;AVDA. INSTITUCION LIBRE DE ENSEÑANZA / CALL. VILLAESCUSA;184;CIUDAD LINEAL;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;De 21 a 24 años;Mujer;7;446890,94;4474610,85;N;NULL
2020S008547;20/06/2020;22:20:00;AVDA. GRAN VIA DE VILLAVERDE / CALL. LEONOR GONGORA;20;VILLAVERDE;Caída;Despejado;Bicicleta;Conductor;De 15 a 17 años;Hombre;7;440244,71;4465862,51;N;NULL
2020S008563;21/06/2020;1:20:00;CALL. SANTA ENGRACIA, 105;105;CHAMBERÍ;Atropello a persona;Despejado;Bicicleta EPAC (pedaleo asistido);Conductor;De 21 a 24 años;Hombre;7;440637,12;4476521,16;N;NULL
2020S008563;21/06/2020;1:20:00;CALL. SANTA ENGRACIA, 105;105;CHAMBERÍ;Atropello a persona;Despejado;Bicicleta EPAC (pedaleo asistido);Peatón;De 25 a 29 años;Hombre;14;440637,12;4476521,16;N;NULL
2020S008575;21/06/2020;5:05:00;PASEO. YESERIAS / PASEO. YESERIAS;33;ARGANZUELA;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;De 25 a 29 años;Hombre;14;439891,68;4472222,31;N;NULL
2020S008582;21/06/2020;10:30:00;CALL. ALCALDE GARRIDO JUARISTI, 17;17;MORATALAZ;Caída;Despejado;Bicicleta;Conductor;De 10 a 14 años;Hombre;7;444349,1;4473952,45;N;NULL
2020S008609;19/06/2020;12:30:00;AVDA. COMPLUTENSE, 11;11;MONCLOA-ARAVACA;Caída;Despejado;Bicicleta;Conductor;Más de 74 años;Hombre;2;438161,65;4478482,09;N;NULL
2020S008610;21/06/2020;9:10:00;PISTA. CRISTO DE EL PARDO, 1;1;FUENCARRAL-EL PARDO;Caída;Despejado;Bicicleta;Conductor;De 35 a 39 años;Hombre;6;433893,67;4485827,15;N;NULL
2020S008630;19/06/2020;20:45:00;CALL. SANTUARIO / CALL. PIEDRABUENA;1;USERA;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;De 21 a 24 años;Hombre;6;440600,07;4470669,88;N;NULL
2020S008645;21/06/2020;19:55:00;AUTOV. M-607, +01600E;+01600E;FUENCARRAL-EL PARDO;Caída;Despejado;Bicicleta;Conductor;De 70 a 74 años;Hombre;6;440721,53;4487960,3;N;NULL
2020S008652;20/06/2020;3:50:00;AVDA. AVIACION / CALL. ALDEANUEVA DE LA VERA;55;LATINA;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;De 18 a 20 años;Hombre;7;434071,84;4469674,49;N;NULL
2020S008656;22/06/2020;20:45:00;PLAZA. INDEPENDENCIA / CALL. ALCALA;10;RETIRO;Alcance;Despejado;Bicicleta;Conductor;De 50 a 54 años;Hombre;7;441511,39;4474549,01;N;NULL
2020S008663;19/06/2020;11:05:00;LUGAR. VENTA DEL BATAN, 0;0;MONCLOA-ARAVACA;Choque contra obstáculo fijo;Despejado;Bicicleta;Conductor;De 45 a 49 años;Hombre;1;435998,94;4473592,08;N;NULL
2020S008667;22/06/2020;10:27:00;CALL. RIBERA DE CURTIDORES / CALL. CIGARRERAS;43;ARGANZUELA;Caída;Despejado;Bicicleta;Conductor;De 65 a 69 años;Hombre;7;440037;4472950,72;N;NULL
2020S008692;22/06/2020;20:10:00;CTRA. RODAJOS, 2;2;MONCLOA-ARAVACA;Caída;Despejado;Bicicleta;Conductor;De 40 a 44 años;Hombre;2;433929,98;4473734,87;N;NULL
2020S008701;23/06/2020;17:00:00;PASEO. CASTELLANA / PLAZA. SAN JUAN DE LA CRUZ;61;CHAMBERÍ;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;De 40 a 44 años;Hombre;7;441314,91;4476815,55;N;NULL
2020S008713;23/06/2020;14:36:00;CALL. VALLEHERMOSO, 20;20;CHAMBERÍ;Alcance;Despejado;Bicicleta;Conductor;De 35 a 39 años;Hombre;6;439886,51;4475939,99;N;NULL
2020S008729;23/06/2020;9:55:00;CALL. SEPULVEDA / CALL. GOTARRENDURA;3;LATINA;Caída;Despejado;Bicicleta;Conductor;De 50 a 54 años;Hombre;2;438386,22;4473231,11;N;NULL
2020S008751;24/06/2020;14:30:00;CALL. MANUEL MARIA IGLESIAS, 4;4;CIUDAD LINEAL;Caída;Despejado;Bicicleta;Conductor;De 25 a 29 años;Hombre;1;444508,71;4478031,85;N;NULL
2020S008752;24/06/2020;15:20:00;PLAZA. CANOVAS DEL CASTILLO, 2;2;RETIRO;Colisión lateral;Despejado;Bicicleta EPAC (pedaleo asistido);Conductor;De 30 a 34 años;Mujer;6;441191,8;4474104,7;N;NULL
2020S008755;23/06/2020;22:15:00;CALL. SAN GERMAN, 40;40;TETUÁN;Caída;Nublado;Bicicleta;Conductor;De 21 a 24 años;Hombre;NULL;440889,32;4478675,73;N;NULL
2020S008786;24/06/2020;12:50:00;AVDA. VENTISQUERO DE LA CONDESA, 48;48;FUENCARRAL-EL PARDO;Caída;Lluvia débil;Bicicleta;Conductor;De 65 a 69 años;Hombre;6;439130,5;4482945,58;N;NULL
2020S008811;24/06/2020;7:20:00;CTRA. CARABANCHEL A ARAVACA / CALL. CAYETANO RODRIGUEZ;4;LATINA;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;De 40 a 44 años;Hombre;7;434497,54;4471801,44;N;NULL
2020S008820;25/06/2020;17:00:00;AVDA. ARCENTALES, 28;28;SAN BLAS-CANILLEJAS;Caída;Despejado;Bicicleta;Conductor;De 10 a 14 años;Hombre;7;448293,9;4476167,66;N;NULL
2020S008829;25/06/2020;20:35:00;AVDA. CANILLEJAS A VICALVARO / AUTOV. M-40;167;SAN BLAS-CANILLEJAS;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;De 50 a 54 años;Hombre;7;448165,99;4474598,29;N;NULL
2020S008841;26/06/2020;2:01:00;PASEO. GENERAL MARTINEZ CAMPOS / CALL. FORTUNY;48;CHAMBERÍ;Caída;Despejado;Bicicleta EPAC (pedaleo asistido);Conductor;De 30 a 34 años;Mujer;7;441477,15;4476275,35;N;NULL
2020S008849;25/06/2020;12:10:00;CALL. ANASTASIA LOPEZ, 17;17;FUENCARRAL-EL PARDO;Caída;Despejado;Bicicleta;Conductor;De 10 a 14 años;Hombre;7;441444,94;4482957,84;N;NULL
2020S008849;25/06/2020;12:10:00;CALL. ANASTASIA LOPEZ, 17;17;FUENCARRAL-EL PARDO;Caída;Despejado;Bicicleta;Peatón;De 35 a 39 años;Mujer;14;441444,94;4482957,84;N;NULL
2020S008858;26/06/2020;9:05:00;CALL. REAL DE ARGANDA / CALL. PEÑARANDA DE BRACAMONTE;78;VILLA DE VALLECAS;Colisión lateral;Despejado;Bicicleta;Conductor;De 60 a 64 años;Hombre;7;448892,86;4469606,79;N;NULL
2020S008876;25/06/2020;22:00:00;PASEO. CASTELLANA, 97;97;TETUÁN;Alcance;Despejado;Bicicleta EPAC (pedaleo asistido);Conductor;De 45 a 49 años;Hombre;NULL;441374,41;4478216,7;N;NULL
2020S008898;26/06/2020;22:00:00;PASEO. CASTELLANA, 1;1;CHAMBERÍ;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;De 21 a 24 años;Hombre;7;441405,33;4475262,18;N;NULL
2020S008933;27/06/2020;23:00:00;CALL. EMBAJADORES, 324;324;PUENTE DE VALLECAS;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;De 25 a 29 años;Mujer;2;442044,37;4469474,21;N;NULL
2020S008941;20/06/2020;9:15:00;CARRETERA CIUDAD UNIVERSITARIA;0;MONCLOA-ARAVACA;Caída;Despejado;Bicicleta;Conductor;De 35 a 39 años;Mujer;6;435375,09;4477840,79;N;NULL
2020S008945;21/06/2020;11:00:00;PASEO DEL EMBARCADERO;0;MONCLOA-ARAVACA;Caída;Despejado;Bicicleta;Conductor;Más de 74 años;Hombre;6;435375,09;4477840,79;N;NULL
2020S008948;21/06/2020;12:00:00;CARRETERA DEL ZARZON-AVENIDA EUROPA;0;MONCLOA-ARAVACA;Caída;Despejado;Bicicleta;Conductor;De 60 a 64 años;Hombre;6;435375,09;4477840,79;N;NULL
2020S008950;28/06/2020;7:35:00;CALL. ARTURO SORIA / CALL. CARLOTA O'NEILL;75;CIUDAD LINEAL;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;De 45 a 49 años;Hombre;7;445081,26;4477414,82;N;NULL
2020S008965;27/06/2020;14:00:00;CALL. PARROCO EUSEBIO CUENCA, 62;62;ARGANZUELA;Caída;Despejado;Bicicleta;Conductor;De 10 a 14 años;Mujer;7;441609,7;4471710,89;N;NULL
2020S008969;27/06/2020;14:10:00;CALL. BRUJAS / CALL. HACIENDA DE PAVONES;34;MORATALAZ;Caída;Despejado;Bicicleta;Conductor;De 45 a 49 años;Mujer;7;446675,36;4472260,42;N;NULL
2020S009015;27/06/2020;9:40:00;AVDA. POBLADOS, 22;22;LATINA;Alcance;Despejado;Bicicleta;Conductor;De 25 a 29 años;Hombre;NULL;434864,75;4471313,64;N;NULL
2020S009032;29/06/2020;16:48:00;CALL. CALLEJO / TRVA. PALOMERAS;6;PUENTE DE VALLECAS;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;De 10 a 14 años;Hombre;1;443065,05;4471213,96;N;NULL
2020S009040;22/06/2020;20:15:00;CALL. NEVADO DEL CUMBAL, 1;1;HORTALEZA;Caída;Despejado;Bicicleta;Conductor;De 15 a 17 años;Hombre;2;446475,7;4480006,08;N;NULL
2020S009043;29/06/2020;20:20:00;CALL. CABEZA MESADA / CALL. TINEO;11B;VILLA DE VALLECAS;Atropello a persona;Despejado;Bicicleta;Conductor;De 15 a 17 años;Hombre;14;446687,38;4469683,64;N;NULL
2020S009043;29/06/2020;20:20:00;CALL. CABEZA MESADA / CALL. TINEO;11B;VILLA DE VALLECAS;Atropello a persona;Despejado;Bicicleta;Peatón;De 45 a 49 años;Mujer;2;446687,38;4469683,64;N;NULL
2020S009047;29/06/2020;20:45:00;GTA. GENERAL ALVAREZ DE CASTRO / CALL. GENERAL ALVAREZ DE CASTRO;3;CHAMBERÍ;Colisión lateral;Despejado;Bicicleta EPAC (pedaleo asistido);Conductor;De 18 a 20 años;Hombre;NULL;440425,46;4476525,07;N;NULL
2020S009071;27/06/2020;21:30:00;PASEO. RECOLETOS / CALL. RECOLETOS;14;SALAMANCA;Caída;Despejado;Bicicleta;Conductor;De 35 a 39 años;Mujer;1;441374,93;4474883,45;N;NULL
2020S009078;29/06/2020;19:45:00;CALL. PRINCIPE DE VERGARA, 108;108;CHAMARTÍN;Colisión lateral;Despejado;Bicicleta;Conductor;De 30 a 34 años;Mujer;5;442436,51;4476713,18;N;NULL
2020S009086;27/06/2020;18:25:00;CALL. GINZO DE LIMIA, 33;33;FUENCARRAL-EL PARDO;Atropello a persona;Despejado;Bicicleta;Conductor;De 18 a 20 años;Hombre;14;440311,87;4481071,9;N;NULL
2020S009086;27/06/2020;18:25:00;CALL. GINZO DE LIMIA, 33;33;FUENCARRAL-EL PARDO;Atropello a persona;Despejado;Bicicleta;Peatón;De 45 a 49 años;Mujer;7;440311,87;4481071,9;N;NULL
2020S009123;29/06/2020;13:30:00;PASEO. SAN FRANCISCO DE SALES / CALL. GUZMAN EL BUENO;1;CHAMBERÍ;Caída;Despejado;Bicicleta;Conductor;De 18 a 20 años;Hombre;7;439183,77;4476823,5;N;NULL
2020S009133;01/07/2020;9:05:00;PQUE. CASA DE CAMPO / PNTE. CASTILLA;0;MONCLOA-ARAVACA;Colisión frontal;Despejado;Bicicleta;Conductor;De 35 a 39 años;Hombre;1;435375,09;4477840,79;N;NULL
2020S009133;01/07/2020;9:05:00;PQUE. CASA DE CAMPO / PNTE. CASTILLA;0;MONCLOA-ARAVACA;Colisión frontal;Despejado;Bicicleta;Conductor;De 45 a 49 años;Hombre;2;435375,09;4477840,79;N;NULL
2020S009162;30/06/2020;20:10:00;CALL. ALCALA, 45;45;CENTRO;Alcance;Despejado;Bicicleta EPAC (pedaleo asistido);Conductor;De 25 a 29 años;Hombre;NULL;440930,46;4474508,73;N;NULL
2020S009171;01/07/2020;20:30:00;CALL. LA DILIGENCIA, 4A;4A;PUENTE DE VALLECAS;Caída;Despejado;Bicicleta EPAC (pedaleo asistido);Conductor;De 10 a 14 años;Mujer;7;443781,62;4470476,86;N;NULL
2020S009172;01/07/2020;20:55:00;CMNO. MAGDALENA, 24B;24B;VILLA DE VALLECAS;Caída;Despejado;Bicicleta;Conductor;De 18 a 20 años;Hombre;1;444783,63;4467277,18;N;NULL
2020S009199;02/07/2020;15:42:00;CALL. SAN BERNARDO / CALL. SAN HERMENEGILDO;85;CENTRO;Colisión fronto-lateral;Despejado;Bicicleta EPAC (pedaleo asistido);Conductor;De 50 a 54 años;Hombre;2;440085,52;4475551,61;N;NULL
2020S009205;02/07/2020;14:30:00;CALL. GUZMAN EL BUENO / CALL. FERNANDO EL CATOLICO;34;CHAMBERÍ;Caída;Despejado;Bicicleta;Conductor;De 25 a 29 años;Hombre;7;439519,08;4476214,52;N;NULL
2020S009217;02/07/2020;21:35:00;CALL. ALMAGRO, 29;29;CHAMBERÍ;Caída;Despejado;Bicicleta EPAC (pedaleo asistido);Conductor;De 35 a 39 años;Hombre;2;441305,53;4475946,89;N;NULL
2020S009218;02/07/2020;21:55:00;CALL. ALCALA, 454;454;SAN BLAS-CANILLEJAS;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;De 18 a 20 años;Hombre;7;446192,81;4476644,26;N;NULL
2020S009227;02/07/2020;14:25:00;PLAZA. ESPAÑA / CALL. PRINCESA;18;MONCLOA-ARAVACA;Colisión lateral;Despejado;Bicicleta;Conductor;De 25 a 29 años;Hombre;2;439570,3;4475083,45;N;NULL
2020S009238;03/07/2020;12:30:00;CMNO. POZO DEL TIO RAIMUNDO, 1A;1A;VILLA DE VALLECAS;Colisión lateral;Despejado;Bicicleta;Conductor;De 50 a 54 años;Hombre;6;444716,56;4469475,85;N;NULL
2020S009243;02/07/2020;20:40:00;CALL. GENOVA / PLAZA. COLON;30;CENTRO;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;De 55 a 59 años;Hombre;7;441352,93;4475173,59;N;NULL
2020S009256;01/07/2020;20:58:00;CALL. NEVADO DEL CUMBAL / CALL. ACONCAGUA;1;HORTALEZA;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;De 6  a  9 años;Hombre;7;446475,7;4480006,08;N;NULL
2020S009274;02/07/2020;23:05:00;PASEO. CASTELLANA, 5;5;CHAMBERÍ;Caída;Despejado;Bicicleta;Conductor;De 30 a 34 años;Hombre;7;441424,53;4475356,05;N;NULL
2020S009288;04/07/2020;3:30:00;PLAZA. ESPAÑA / CALL. GRAN VIA;1;CENTRO;Colisión lateral;Despejado;Bicicleta;Conductor;De 15 a 17 años;Hombre;NULL;439693,25;4474966,38;S;NULL
2020S009294;04/07/2020;7:20:00;AVDA. BLAS DE LEZO, 3;9;VICÁLVARO;Caída;Despejado;Bicicleta;Conductor;De 45 a 49 años;Hombre;3;453081,65;4472621,97;N;NULL
2020S009303;04/07/2020;9:50:00;AVDA. MANZANARES / PSRL. SUR DEL PUENTE DE TOLEDO;24;LATINA;Atropello a persona;Despejado;Bicicleta;Conductor;De 30 a 34 años;Hombre;14;438676,3;4473244,98;N;NULL
2020S009303;04/07/2020;9:50:00;AVDA. MANZANARES / PSRL. SUR DEL PUENTE DE TOLEDO;24;LATINA;Atropello a persona;Despejado;Bicicleta;Peatón;De 60 a 64 años;Mujer;1;438676,3;4473244,98;N;NULL
2020S009305;04/07/2020;11:45:00;CALL. EMBAJADORES, 330;330;PUENTE DE VALLECAS;Caída;Despejado;Bicicleta;Conductor;De 65 a 69 años;Hombre;NULL;442225,04;4469135,51;N;NULL
2020S009314;03/07/2020;20:15:00;CALLE VIGIL - CALLE BOYER;1;VICÁLVARO;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;De 25 a 29 años;Hombre;1;450255,36;4472866,81;N;NULL
2020S009316;03/07/2020;1:45:00;CALL. HORTALEZA / CALL. MEJIA LEQUERICA;112;CENTRO;Colisión lateral;Despejado;Bicicleta;Conductor;De 21 a 24 años;Mujer;7;440856,41;4475249,66;N;NULL
2020S009334;04/07/2020;19:45:00;PASEO. GINEBRA, 26;26;SAN BLAS-CANILLEJAS;Alcance;Despejado;Bicicleta;Conductor;De 15 a 17 años;Hombre;7;448930,57;4474837,17;N;NULL
2020S009345;05/07/2020;0:20:00;CALL. SANTA ENGRACIA, 93;93;CHAMBERÍ;Caída;Despejado;Bicicleta;Conductor;De 21 a 24 años;Hombre;7;440668,58;4476421,28;N;NULL
2020S009385;05/07/2020;23:45:00;CUSTA. SAN VICENTE / PLAZA. ESPAÑA;2;MONCLOA-ARAVACA;Choque contra obstáculo fijo;Despejado;Bicicleta;Conductor;De 18 a 20 años;Hombre;2;439461,95;4474824,56;N;NULL
2020S009393;05/07/2020;14:10:00;CALL. MEZQUITE / CALL. SABAL;4;ARGANZUELA;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;De 25 a 29 años;Hombre;1;442082,07;4472008,15;N;NULL
2020S009410;06/07/2020;11:50:00;CALL. O'DONNELL, 2;2;RETIRO;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;De 50 a 54 años;Hombre;NULL;442214,02;4474738,67;N;NULL
2020S009414;06/07/2020;11:00:00;CALL. CAMINO DE LOS VINATEROS, 11;11;MORATALAZ;Atropello a persona;Despejado;Bicicleta;Conductor;De 21 a 24 años;Hombre;14;444267,25;4473564,45;N;NULL
2020S009414;06/07/2020;11:00:00;CALL. CAMINO DE LOS VINATEROS, 11;11;MORATALAZ;Atropello a persona;Despejado;Bicicleta;Peatón;De 40 a 44 años;Hombre;2;444267,25;4473564,45;N;NULL
2020S009432;06/07/2020;18:10:00;CALL. GONZALO DE CESPEDES, 7;7;BARAJAS;Choque contra obstáculo fijo;Despejado;Bicicleta;Conductor;De 21 a 24 años;Hombre;14;450809,15;4480260,03;N;NULL
2020S009453;07/07/2020;9:39:00;CALL. SANTA ENGRACIA / CALL. NICASIO GALLEGO;13;CHAMBERÍ;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;De 40 a 44 años;Mujer;1;440901,34;4475701,72;N;NULL
2020S009494;05/07/2020;11:05:00;CTRA. SOMOSAGUAS, 0;0;MONCLOA-ARAVACA;Caída;Despejado;Bicicleta;Conductor;Más de 74 años;Hombre;6;436090,94;4474168,56;N;NULL
